职位名称,工资,城市,出勤要求,实习周期,职位福利,公司名称,所属行业,公司规模,投递链接,省份
绿城华东-营销数据管理实习生（上海）,薪资面议,上海,4天/周,3个月,同事关系融洽，沟通培训，工作环境舒服,绿城华东,房产/家居/物业/建筑,500-2000人,https://www.shixiseng.com/intern/inn_9mm2aooafbcm?pcm=pc_SearchList,上海
数据中心运维技术支持工程师实习岗,187.5,北京,4天/周,3个月,学到东西，可以转正，实习机会好,亚马逊中国,互联网/游戏/软件,500-2000人,https://www.shixiseng.com/intern/inn_0qav4ky9e4gb?pcm=pc_SearchList,北京
数据处理实习生-核心研发平台-合肥,83.33,合肥,5天/周,3个月,有梦想，锻炼自我，交通生活方便，福利体检，扁平管理，学习内容多,科大讯飞,互联网/游戏/软件,2000人以上,https://www.shixiseng.com/intern/inn_napfzg8fwg2r?pcm=pc_SearchList,安徽
数据分析实习生- TikTok商业产品,10.0,上海,5天/周,6个月,亿级日活平台，今日头条，抖音，年轻、扁平、透明，免费三餐健身房，租房补贴,字节跳动,互联网/游戏/软件,2000人以上,https://www.shixiseng.com/intern/inn_pafvzemfiotc?pcm=pc_SearchList,上海
数据中心运维技术支持工程师实习岗,187.5,廊坊,4天/周,3个月,学到东西，可以转正，实习机会好,亚马逊中国,互联网/游戏/软件,500-2000人,https://www.shixiseng.com/intern/inn_eej0pitnhzmc?pcm=pc_SearchList,河北
喜马拉雅版权管理-经营数据分析实习生,137.5,上海,5天/周,3个月,弹性工作＆迟到豁免，餐饮补贴＆免费水果，丰厚年终奖＆期权激励，节日福利＆团建基金，年陈福利，内部购买，游戏室＆按摩椅＆淋浴房＆24H直播间，明星大咖出没，音频独角兽,喜马拉雅,互联网/游戏/软件,500-2000人,https://www.shixiseng.com/intern/inn_hzsosl3a37fu?pcm=pc_SearchList,上海
交易与司机策略（SQL）-数据运营实习生,145.83,北京,5天/周,3个月,互联网，高逼格大厦，名企实习，各种福利，广阔平台,滴滴,互联网/游戏/软件,2000人以上,https://www.shixiseng.com/intern/inn_yu1h5l7jlwuu?pcm=pc_SearchList,北京
数据分析实习生-国际事业群IBG,229.17,北京,4天/周,6个月,互联网，高逼格大厦，名企实习，各种福利，广阔平台,滴滴,互联网/游戏/软件,2000人以上,https://www.shixiseng.com/intern/inn_pmhtissjmu3g?pcm=pc_SearchList,北京
电商平台运营实习生（数据分析方向）,30.0,上海,5天/周,3个月,潮流，能力优先，发展机遇，快速成长,得物App,互联网/游戏/软件,2000人以上,https://www.shixiseng.com/intern/inn_nbgzkuveesy8?pcm=pc_SearchList,上海
数据分析实习生（云视听小电视）,187.5,上海,4天/周,6个月,二次元，新兴文化代表，lo娘，猫房，特♂色社团，氛围爆好，有发展前景，技术牛人多，舒适的办公环境，发展好,哔哩哔哩,互联网/游戏/软件,2000人以上,https://www.shixiseng.com/intern/inn_r2m93o59qyga?pcm=pc_SearchList,上海
高精地图数据服务开发实习生(K0343),333.33,北京,4天/周,3个月,团队体验，有憧憬，有发展，用户企业，成长快速，工作氛围优良,NIO蔚来,汽车/机械/制造,2000人以上,https://www.shixiseng.com/intern/inn_fa1tpknsvz3k?pcm=pc_SearchList,北京
供应管理中心（维修服务部）-数据分析实习生,229.17,北京,3天/周,6个月,互联网，高逼格大厦，名企实习，各种福利，广阔平台,滴滴,互联网/游戏/软件,2000人以上,https://www.shixiseng.com/intern/inn_mapatq1bhzhm?pcm=pc_SearchList,北京
数据分析实习生-【商业化经营管理部】,229.17,北京,5天/周,4个月,有留用机会，拓展人脉，高端职位，金牌导师，新人成长，有发展前景,快手,互联网/游戏/软件,2000人以上,https://www.shixiseng.com/intern/inn_flbmmzr0ogcn?pcm=pc_SearchList,北京
数据分析师课程长沙1/培训招生,133.33,长沙,5天/周,3个月,福利体检，行业领导者，工作氛围宽松，通讯津贴，团队年轻，新三板上市,长沙博为峰,互联网/游戏/软件,500-2000人,https://www.shixiseng.com/intern/inn_z6o9hzjqgg32?pcm=pc_SearchList,湖南
数据分析实习生-商业化经营管理部,229.17,北京,5天/周,4个月,有留用机会，拓展人脉，高端职位，金牌导师，新人成长，有发展前景,快手,互联网/游戏/软件,2000人以上,https://www.shixiseng.com/intern/inn_cxqzbaiwl90o?pcm=pc_SearchList,北京
数据分析师 - 市场营销方向,166.67,上海,5天/周,3个月,快速成长空间,Analytic Partners勘讯,企业服务/咨询,15-50人,https://www.shixiseng.com/intern/inn_kkih4rjpvm3r?pcm=pc_SearchList,上海
创新型课程设计实习生（数据分析方向） ,166.67,深圳,5天/周,3个月,创新教育，学习成长，扁平管理，年轻有活力,深圳零一学院,教育/培训,15-50人,https://www.shixiseng.com/intern/inn_0violljmo6ia?pcm=pc_SearchList,广东
轻工产品服务部系统数据助理实习生,145.83,上海,3天/周,3个月,大平台，氛围好环境好，培训完善，实习留任，餐车补贴,SGS通标,公共事业/NGO/政府,2000人以上,https://www.shixiseng.com/intern/inn_jacsftevv31a?pcm=pc_SearchList,上海
数据分析实习生（城市体检与更新方向）,187.5,北京,5天/周,3个月,高水平老大，团队氛围棒,CityDNA,互联网/游戏/软件,15-50人,https://www.shixiseng.com/intern/inn_yrqrnl0ezrrl?pcm=pc_SearchList,北京
 数据分析师课程/培训招生 CD,104.17,成都,5天/周,3个月,软件，实训生，实习，IT，转正五险一金，软件测试，技术，销售，游戏，JAVA,51testing,互联网/游戏/软件,500-2000人,https://www.shixiseng.com/intern/inn_qhdad392mwsm?pcm=pc_SearchList,四川
课程项目助理 - 数据分析,30.0,上海,5天/周,6个月,团队NB，行业领先，社保公积金，能学到干货，转正机会,拓思企业管理顾问,教育/培训,15-50人,https://www.shixiseng.com/intern/inn_dre9yd5u6tjs?pcm=pc_SearchList,上海
算法平台建设团队-数据分析实习生,208.33,上海,4天/周,6个月,金融科技，人工智能，医疗科技，智慧城市,平安科技,互联网/游戏/软件,2000人以上,https://www.shixiseng.com/intern/inn_cbhvdmawmqew?pcm=pc_SearchList,上海
BMW售后数据管理与治理团队实习生,104.17,北京,3天/周,3个月,实习生，文化开放，环境好，德资公司,宝马（中国）汽车贸易有限公司,汽车/机械/制造,2000人以上,https://www.shixiseng.com/intern/inn_4iar8b4ftimk?pcm=pc_SearchList,北京
量子加密通信市场实习生（数据安全）,500.0,上海,1天/周,3个月,期权激励，位置便利，不限经验,上海保力欣,房产/家居/物业/建筑,15-50人,https://www.shixiseng.com/intern/inn_unop5l7jwjjv?pcm=pc_SearchList,上海
秒针系统-数据分析实习生（商业洞察）,112.5,北京,5天/周,3个月,人工智能，大数据，知识图谱，独角兽企业，互联网企业，行业领先,明略科技集团,互联网/游戏/软件,2000人以上,https://www.shixiseng.com/intern/inn_0r3bemjymv9p?pcm=pc_SearchList,北京
算法平台建设团队-数据爬虫实习生,208.33,上海,5天/周,3个月,金融科技，人工智能，医疗科技，智慧城市,平安科技,互联网/游戏/软件,2000人以上,https://www.shixiseng.com/intern/inn_nlsner59ocxq?pcm=pc_SearchList,上海
智能中医团队-数据挖掘工程师（实习）,208.33,上海,5天/周,3个月,金融科技，人工智能，医疗科技，智慧城市,平安科技,互联网/游戏/软件,2000人以上,https://www.shixiseng.com/intern/inn_x40op4iowyvc?pcm=pc_SearchList,上海
中小学体育课监测-数据采集实习生,125.0,北京,5天/周,3个月,坐标东单，政府资源，朝阳体育行业,北京青体联,教育/培训,少于15人,https://www.shixiseng.com/intern/inn_6mypsqkl3hib?pcm=pc_SearchList,北京
(数据处理）销售赋能团队实习生J25921,133.33,北京市,4天/周,5个月,外企实习，500强，医药行业，行业领先,辉瑞,医疗/健康/制药/生物,2000人以上,https://www.shixiseng.com/intern/inn_bcrncpb02qmy?pcm=pc_SearchList,其它
Statistician Intern 数据统计实习生,112.5,上海,3天/周,6个月,一视同仁，快乐,珀金埃尔默,医疗/健康/制药/生物,2000人以上,https://www.shixiseng.com/intern/inn_ugmukzzisgvu?pcm=pc_SearchList,上海
数据分析师课程长沙1/培训招生,133.33,长沙,5天/周,3个月,福利体检，行业领导者，工作氛围宽松，通讯津贴，团队年轻，新三板上市,长沙博为峰,互联网/游戏/软件,500-2000人,https://www.shixiseng.com/intern/inn_oqcskzvhkpaa?pcm=pc_SearchList,湖南
多模态预训练及数据生成实习生,250.0,北京,4天/周,3个月,办公环境好，助力于成长，成长快速，世界500强,三星电子中国研究院,电子/通信/硬件,500-2000人,https://www.shixiseng.com/intern/inn_xi8ckgqqmhej?pcm=pc_SearchList,北京
深度学习技术平台部-AI Studio大模型社区产品实习生(J59215),薪资面议,北京,5天/周,3个月,实力大背景，年轻群体，有转正机会，精彩活动，逗比同事，行业龙头，提供学习成长机会，老板nice，高大上办公环境,百度,互联网/游戏/软件,2000人以上,https://www.shixiseng.com/intern/inn_9zlwts61rjje?pcm=pc_SearchList,北京
BI商业数据分析课程/培训招生sh,145.83,上海,5天/周,3个月,邻近地铁,51testing,互联网/游戏/软件,500-2000人,https://www.shixiseng.com/intern/inn_yjck8kfaml6t?pcm=pc_SearchList,上海
BI商业数据分析课程/培训招生sz,145.83,苏州,5天/周,3个月,管理扁平化，大家庭氛围，员工活动，老板靠谱，话补餐补房补,苏州博为峰,互联网/游戏/软件,500-2000人,https://www.shixiseng.com/intern/inn_h5sgawctn8tc?pcm=pc_SearchList,江苏
数据分析实习生Data Analyst Intern,137.5,上海,5天/周,3个月,发展空间巨大，英文工作环境，公司平台好，成长机会大，免费茶水，零食有的吃，地理位置佳，公司环境高大上，外资独资，带教超nice,道达尔能源（TotalEnergies),化工/能源/环保,2000人以上,https://www.shixiseng.com/intern/inn_ldgnskzpfepk?pcm=pc_SearchList,上海
Fintech Product - 数据产品实习生,187.5,北京,4天/周,5个月,互联网，高逼格大厦，名企实习，各种福利，广阔平台,滴滴,互联网/游戏/软件,2000人以上,https://www.shixiseng.com/intern/inn_3ya4sak03lrk?pcm=pc_SearchList,北京
海外市场社媒数据和舆情分析实习生(F6910),166.67,北京,5天/周,3个月,上升通道，职位晋升，高人气创始人，快速成长，平台大发展稳健，转正机会大,小米,互联网/游戏/软件,2000人以上,https://www.shixiseng.com/intern/inn_k8obba8jpzjo?pcm=pc_SearchList,北京
ITC-tiktok投放优化实习生（数据运营方向）,137.5,广州,4天/周,3个月,移动出海，成长机会多，简单高效，团建活动丰富，高薪&奖金，互联网,钛动科技,互联网/游戏/软件,150-500人,https://www.shixiseng.com/intern/inn_2sjmbzzf08dv?pcm=pc_SearchList,广东
BI商业数据分析课程HZ/培训招生,104.17,杭州,5天/周,3个月,优秀的团队，福利高于行业，软件测试，数据分析，带薪年假，周末两天休息,杭州博为峰,互联网/游戏/软件,500-2000人,https://www.shixiseng.com/intern/inn_ora4bet0rtew?pcm=pc_SearchList,浙江
单车运营中心（用户体验组）-数据运营实习生,145.83,北京,5天/周,3个月,互联网，高逼格大厦，名企实习，各种福利，广阔平台,滴滴,互联网/游戏/软件,2000人以上,https://www.shixiseng.com/intern/inn_kzleh3zpf6yt?pcm=pc_SearchList,北京
金融事业部（支付科技分析组）-数据分析实习生,229.17,北京,4天/周,3个月,互联网，高逼格大厦，名企实习，各种福利，广阔平台,滴滴,互联网/游戏/软件,2000人以上,https://www.shixiseng.com/intern/inn_6m0cbk8ik3ex?pcm=pc_SearchList,北京
金融事业部（支付科技分析组）-数据分析实习生,229.17,北京,4天/周,3个月,互联网，高逼格大厦，名企实习，各种福利，广阔平台,滴滴,互联网/游戏/软件,2000人以上,https://www.shixiseng.com/intern/inn_zqfsnlyct2sr?pcm=pc_SearchList,北京
数据分析实习生 -【商业化分析中心】,229.17,北京,5天/周,4个月,有留用机会，拓展人脉，高端职位，金牌导师，新人成长，有发展前景,快手,互联网/游戏/软件,2000人以上,https://www.shixiseng.com/intern/inn_dbrj3o48xsx9?pcm=pc_SearchList,北京
数据分析实习生 -商业化分析中心,229.17,北京,5天/周,4个月,有留用机会，拓展人脉，高端职位，金牌导师，新人成长，有发展前景,快手,互联网/游戏/软件,2000人以上,https://www.shixiseng.com/intern/inn_vdtn27o7e36v?pcm=pc_SearchList,北京
顺风车事业部（交易策略）-数据分析实习生,229.17,北京,3天/周,3个月,互联网，高逼格大厦，名企实习，各种福利，广阔平台,滴滴,互联网/游戏/软件,2000人以上,https://www.shixiseng.com/intern/inn_ayz5rgnhvygg?pcm=pc_SearchList,北京
SRCB-多模态预训练及数据生成实习生,208.33,北京,4天/周,3个月,500强外企，顶尖企业，做有趣的公益，大公司，海外国际，开放创新,中国三星,电子/通信/硬件,2000人以上,https://www.shixiseng.com/intern/inn_xpa52lp36ypk?pcm=pc_SearchList,北京
BI商业数据分析课程长沙/培训招生,133.33,长沙,5天/周,3个月,福利体检，行业领导者，工作氛围宽松，通讯津贴，团队年轻，新三板上市,长沙博为峰,互联网/游戏/软件,500-2000人,https://www.shixiseng.com/intern/inn_gvlzem7tgyla?pcm=pc_SearchList,湖南
BI商业数据分析课程石家庄/培训招生,187.5,石家庄,5天/周,3个月,技术专注，双休;险,博为峰石家庄分公司,互联网/游戏/软件,500-2000人,https://www.shixiseng.com/intern/inn_4ybm81pqiuax?pcm=pc_SearchList,河北
BI商业数据分析课程石家庄/培训招生,200.0,石家庄,5天/周,3个月,技术专注，双休;险,博为峰石家庄分公司,互联网/游戏/软件,500-2000人,https://www.shixiseng.com/intern/inn_kmmfv5iwldfn?pcm=pc_SearchList,河北
BI商业数据分析课程青岛/培训招生,200.0,青岛,5天/周,3个月,技术专注，双休;险,博为峰石家庄分公司,互联网/游戏/软件,500-2000人,https://www.shixiseng.com/intern/inn_la4ftzoplaya?pcm=pc_SearchList,山东
BI商业数据分析课程/培训招生hf,104.17,合肥,5天/周,3个月,人性管理，氛围好，气氛浓厚，待遇高，快速发展，每年旅游,合肥博为峰,互联网/游戏/软件,2000人以上,https://www.shixiseng.com/intern/inn_rc7n6essnpkq?pcm=pc_SearchList,安徽
数据资源工程师助理实习-核心研发平台,83.33,合肥,5天/周,3个月,有梦想，锻炼自我，交通生活方便，福利体检，扁平管理，学习内容多,科大讯飞,互联网/游戏/软件,2000人以上,https://www.shixiseng.com/intern/inn_c7k6zktkhv1e?pcm=pc_SearchList,安徽
文本数据处理实习生-核心研发平台-合肥,83.33,合肥,5天/周,3个月,有梦想，锻炼自我，交通生活方便，福利体检，扁平管理，学习内容多,科大讯飞,互联网/游戏/软件,2000人以上,https://www.shixiseng.com/intern/inn_codskb9pwnq1?pcm=pc_SearchList,安徽
